gene,p_val,avg_log2FC,padj
AC084871.1,0.0726983775204347,-1.0570195170455,0.355552537489917
AC100763.1,0.0075423731699827,-1.05656028978463,0.131501453674545
AC011900.1,0.0012998662606666,-1.05538574360482,0.0627385852299798
AC027698.1,0.0058101103409143,-1.05528341718686,0.116502056157886
FAM245B,0.0720455733475062,-1.055126234077,0.353898078301543
LINC02805,0.0268752481546811,-1.054758613446,0.23072727349963
AC008662.1,0.224971032382308,-1.05417101713883,0.573107895284942
NEK5,0.0001125600209029,-1.05301447792055,0.022026283220833
LINC00861,0.0271237237566465,-1.05198517538112,0.231316152909003
AC097499.2,0.0399739460063708,-1.05151149796021,NA
PDE6C,0.0037567342504893,-1.05122670593339,0.0974403952999442
NPB,0.011623825933029,-1.04800137805922,0.163105018138988
ZNF416,0.0010474973803019,-1.04795791598315,0.0560157981545521
AREG,0.0621698960898597,-1.04779269723804,0.331063685553186
CADM2-AS2,0.0018714780122902,-1.04777184120031,0.074375758620885
AC009560.4,0.0242369026681773,-1.04656475369361,0.220930463330217
ACOT4,0.0061453617721652,-1.04587780476241,0.119605349172207
AC099343.4,0.0257190150543668,-1.04574399638529,NA
PARD3-AS1,0.0282219454965427,-1.0435188928437,NA
AL158840.1,0.0101609140472647,-1.0434769932925,0.151681933191615
IQCM,0.0101657195671814,-1.04316213166316,0.151681933191615
TENT5C,0.0045781194464263,-1.04232725873773,0.105110931287068
AC005154.4,0.0222747798418603,-1.04180187434376,0.213304713560112
AL499616.1,0.0107411440444405,-1.04080987415633,0.15531953111009
AL136171.2,0.0436038149526582,-1.03953948111221,0.285143291170616
AC006369.1,0.0150456855849992,-1.0392361859523,0.185027822149787
AC010941.1,0.0192921816403098,-1.03824721787579,0.204106574814032
TMEM213,0.020230040584257,-1.03717175708033,0.206815116773639
DAPL1,0.0086263506524127,-1.0371364899011,0.142477239261823
MAGI1-AS1,0.0106837703208726,-1.03533901276598,0.15531953111009
OMD,0.0200437083260748,-1.0343520357465,0.205774455517073
CHST2,0.0002744070197874,-1.03432040146852,0.0303424801972711
AC124283.1,0.0122812529346448,-1.03403214567633,0.16849383435113
C1orf94,0.02947124304646,-1.03400119633835,NA
CPAMD8,0.0175646916103301,-1.03298219903895,0.197904669434868
ZYG11A,0.001166454108125,-1.0320228392303,0.059556978637316
PEX5L-AS1,0.0697128421958745,-1.0315057061969,0.347271803556262
AL022238.2,0.0023789950918006,-1.03132160143454,0.0803372439151502
AL354733.3,0.0069548233987863,-1.03045499426912,0.12660028882543
EVI2B,0.0040657977133336,-1.02988621751353,0.099451842708077
AC103726.2,0.0390631305390027,-1.02971731491711,0.271333051951035
CRPPA-AS1,0.0095043975121386,-1.02916464182173,0.147769094210096
AL138716.1,0.029579785024078,-1.02856807501609,0.239490302976707
OPRL1,0.0003753541822502,-1.02853287673869,0.0348286902717749
AC105001.1,0.0227928743718495,-1.02753945158657,0.21461303206925
AC008870.4,0.0298479691002587,-1.02560979425232,0.240044481402052
NFE2L3,0.0132682447506213,-1.02494096270267,0.175144227875097
FAM227B,1.06154200893755E-05,-1.02479295070548,0.0077797654992915
ERBB3,0.0037928566440069,-1.02229444689759,0.0978263583983625
AC114546.1,0.039575760358493,-1.02214877441566,0.273191109560563
CBLN4,0.0002536977975314,-1.02168250898614,0.0303424801972711
AC138819.1,0.0375640736662049,-1.02141973859919,0.266240655000125
AC018511.2,0.0103553452976838,-1.02132029858918,0.152434408335406
AL157896.1,0.0524177047108448,-1.0209523996563,0.31016495697492
AC010976.1,0.0061181113998003,-1.02020938162302,0.11933300057487
AC244517.11,0.000940997694481,-1.02008181861903,0.0539515334195596
ALKBH2,0.0009558394321227,-1.01993307214162,0.054203091612894
NPPC,0.0004777972637386,-1.0196258407553,0.0396188914367807
AC097716.1,0.0035460364028582,-1.01960194865107,0.0950586179970766
AC015987.1,0.0564062820547612,-1.01929460134991,0.320271888565193
AC091938.1,0.0059619762296887,-1.01832163925481,0.117690195244612
TRAF3IP3,0.0735494009743344,-1.01809377963657,0.356326659241373
AL008729.1,0.0650139314943018,-1.01807788426948,0.337652376744352
AC089985.1,0.0196425577911169,-1.01787880239948,0.204626649825176
SPDYE1,0.0006684648393207,-1.0164110224296,0.0455847443268649
PLCE1-AS1,0.0893517773282347,-1.01612843482634,0.386311250537995
SERPINB9P1,0.0212635850142808,-1.01548221839658,0.211083216534447
AL137779.2,0.024474166726272,-1.01488008757684,0.222304956394084
LPAR6,0.0043957865003866,-1.01463950741945,0.103372345638449
KCNV2,0.0163555627257306,-1.01355047729003,0.190543813032291
AC020892.2,0.0067603513711694,-1.01349291848118,0.125341509510982
AC091607.2,0.0145915025574112,-1.01240290584523,0.181667234122458
AC009060.1,0.005328283621178,-1.01230570512121,0.112775900306182
CFH,0.0984485668436261,-1.0122342288875,NA
AC007450.1,0.0446499405440823,-1.01088210523188,0.288910833420426
AC068888.1,8.58544406881951E-05,-1.01087973438004,0.0193554512366816
KCNQ1,0.0259160774955686,-1.01052674437892,0.227710992953204
AL133284.1,0.113512872832999,-1.0103785080232,0.427771759903213
LINC02335,0.196006205403818,-1.01000625713113,0.53917967709795
AC005730.2,0.0228079915758731,-1.00928160717024,NA
DLGAP1-AS3,0.0016737903676567,-1.00731795201017,0.0709017599739389
AC026894.1,0.0333136873939679,-1.00685544371235,0.25369979448122
AL137017.1,0.0273035345588641,-1.00652827746981,0.231571642319911
AC092718.5,0.0566830711760092,-1.00632927160121,0.320800166734264
AC011092.3,0.0364097481033178,-1.00616470167046,0.262403801082478
CTHRC1,0.0152693255166387,-1.00605114530814,0.18596629491956
TRH,0.0358836485479193,-1.00577199826531,0.261543856197648
AC022395.1,0.0170718770651033,-1.00521737698403,0.195264665001423
LRRC53,0.0797090586509717,-1.00469959634355,0.368232533459955
RNF122,0.0040795750215044,-1.00455287887347,0.0996534451996546
AL445928.2,0.0031369073642478,-1.0044673003606,0.0895917529970288
AC026704.1,0.0062985561682774,-1.0043200160367,0.12101697619797
TRMT2B-AS1,0.0176967778778144,-1.00362066078678,0.198405829020356
AC008067.1,0.0092961490509631,-1.00321901310822,0.146548661440008
LINC01116,0.0215493076914466,-1.00243629613302,0.211775205436239
LINC02745,0.117469103446475,-1.00205778364023,0.43279319636245
LINC00637,0.0200461561304594,-1.00176667808587,0.205774455517073
CATIP-AS2,0.0196522511552368,-1.00096768776869,0.204626649825176
AC092691.3,0.0032504881646124,-0.999530664964647,0.0917218470650755
Z94160.1,0.0290554925034443,-0.998817408738291,0.237368113909772
AL137847.2,0.101233304256432,-0.998279430168489,NA
AL353768.2,0.020262037996795,-0.997456232614991,0.20687530476605
AC090644.1,0.0087864588242891,-0.99743188703325,0.143451279308368
ABCA9-AS1,0.0002576502145373,-0.997315872648385,0.0303424801972711
PRSS36,0.0445563845752416,-0.99675593840641,NA
LINC01337,0.0347162346805492,-0.996492816122427,NA
AL445685.1,0.0396797976850518,-0.99612123955263,0.273489815361404
DCDC2B,0.0094486091015883,-0.995497283427593,0.147275592775666
AC020892.1,0.0683960715456153,-0.994738180551561,0.345093199839454
AC103770.1,0.0159893748098106,-0.994607818688741,0.189113118090397
AC092666.1,0.0183800428481579,-0.994071684238538,0.200171371947799
PACRG-AS3,0.0023357788753707,-0.993182997997428,0.0799811365735766
AC084064.1,0.0208200764898529,-0.992663773396093,0.209398791646269
AL357873.1,0.0033533401255463,-0.992365273663443,0.0926468693976043
FAM86C1,0.004963435588099,-0.992323522091657,0.108494798426826
AC098617.1,0.0083853427513939,-0.992152377938213,0.13939180568176
AC005523.2,0.0193766707206819,-0.992113969934024,0.204190464907989
AC135178.4,0.062449559847156,-0.991904702878582,0.331192621650367
AC092839.1,0.0027020741409267,-0.991185664567537,0.0850226479681808
AL049820.1,0.0272064013412391,-0.990647077549548,0.231523052571074
TRIM17,0.0004307870291694,-0.98958114987117,0.0380169553242046
AC093879.1,0.0071514279817625,-0.989415885883377,0.127864498631386
AC024619.3,0.0372688953023359,-0.989093976504422,0.265664541756162
AC022601.1,0.0205435040560889,-0.98798069375272,0.207877370925337
PCDH9-AS1,0.0156150734142898,-0.986735240599587,0.187829389097055
AL450992.2,0.0122313699467938,-0.98612102512321,0.168221049008501
CLCF1,0.0329375669970304,-0.985284094327616,0.252437215260766
AL358781.1,0.0196964921113133,-0.985156862408126,0.204968755768771
EFCAB8,0.0793179526989776,-0.98351557977545,NA
AC099788.1,0.0272550100960381,-0.983445005556933,0.231558257083046
KCNJ2-AS1,0.0548261223325771,-0.98340084050264,NA
AC009951.5,0.0162248175596922,-0.982961995533177,0.19053841521666
STK26,0.0178576932355364,-0.982869719993971,0.198451883530471
AL139220.2,0.0142943265844954,-0.982588715464063,0.180590008070646
PLCE1-AS2,0.0388444443503235,-0.982557944170912,NA
AL158064.1,0.0457250067390906,-0.98184376224754,0.291703506847572
CFAP44-AS1,0.0815678060389103,-0.981182662851672,0.371482280270731
AC092140.1,0.018719986574498,-0.980865839825769,0.201889782213565
LINC01440,0.116622567914759,-0.98048461083738,0.432692877195741
PIK3IP1-AS1,0.004537640367442,-0.979018704693042,0.104866674627803
MTUS2-AS1,0.0313161034677524,-0.978890781877439,0.245550440213391
LINC02259,0.0738884947746368,-0.978468548608819,0.356359613342064
GPR160,0.0905078648388044,-0.978449180644984,NA
HACD4,0.0023829410793029,-0.978415539372279,0.0803372439151502
TMEM233,0.0040492589972952,-0.978109828377014,0.0991820540521174
Z82196.1,0.029224704005095,-0.977390381019455,NA
INO80-AS1,0.011060259589685,-0.977311148236724,0.158068847937053
LINC02334,0.0163245711167171,-0.977300476247028,0.190543813032291
AP005899.1,0.0067774453210955,-0.976834929757348,0.125529164728069
AL139353.2,0.0053792770103314,-0.976660193499493,0.112978362869064
DIO1,0.0607389154823528,-0.975622294774652,0.328768098445219
AC009549.1,0.0093288563109573,-0.974854765252786,0.146807167977417
AC107419.1,0.0619552633389051,-0.974790474240991,0.33087529097903
AC077690.1,1.73848940280454E-05,-0.974250129943941,0.0100354295717724
GRK7,0.0431983719705977,-0.974245283769517,0.283437358194331
NPSR1-AS1,0.0317993358215092,-0.973052941116834,0.247721091646313
ZBTB20-AS1,0.0306793027613556,-0.972653092195244,0.243312549609112
AC016026.2,0.0369156066107906,-0.9721403180741,0.26451606761982
ITGA2,0.0220441092645324,-0.972085825967581,0.212900251711102
CNTN4-AS1,0.0164929584945028,-0.971884297287984,0.191439543376231
TENM3-AS1,0.0026390679087608,-0.971681831272178,0.0843892354554554
AC016134.1,0.0731753807955464,-0.970750238707729,0.356151341379974
OGFRP1,0.014587921664985,-0.97048805529096,0.181667234122458
FSD2,0.0096122289567666,-0.970251924628114,0.14879532064374
TMEM220,0.0042377794361579,-0.970090839824634,0.101318384049338
AL133297.2,0.0559278470514528,-0.96965235632829,0.320135187357801
AC092747.1,0.0401479858567997,-0.969630663219262,0.274877621475229
AC090589.2,0.0114592947513281,-0.969229332532899,0.161522045626485
AC026369.3,0.0136891906416097,-0.968183512170137,0.177683128421701
AL451080.1,0.0142870509000244,-0.96786485005664,0.180590008070646
AC243964.3,0.0006944701539408,-0.967066447508214,0.0468260156606648
IGFBP6,0.0178081276751977,-0.966791260500611,0.198451883530471
AC073525.1,0.0159051249793713,-0.966642635104081,0.188973939038663
AC009542.1,0.0305360427636377,-0.966591595582636,0.242826383086254
AC079117.1,0.0109077747304187,-0.966475532992829,0.156910259584227
PSG4,0.104968041838805,-0.966231991599604,0.414483039613175
ARHGEF38,0.0343200338677631,-0.966184342227834,0.25647116781567
TMPRSS11D,0.0198063474209826,-0.9660964421634,0.205234326767578
TSPAN16,0.0423631692180306,-0.966048912668553,0.281854958327997
SWSAP1,0.0094242336965595,-0.964271798971996,0.147124545330068
LIPH,0.0351982581385085,-0.962675875644527,0.25914511726748
AC079148.2,0.0931611605744982,-0.962303240469943,0.394259608326914
AC114316.1,0.0013969714587968,-0.962302870729026,0.0651424675629176
AC004053.1,0.0019517445346974,-0.962202900961868,0.0752403787112606
AL109824.1,0.0055380718085804,-0.96054755781382,0.114080002156138
AP003718.1,0.0563267234917822,-0.960417103754138,0.320271888565193
IL4I1,0.0241728994708264,-0.960159343431512,NA
KCNMA1-AS3,0.0612213435834702,-0.959590680199852,0.329362057316258
LINC02572,0.0079658340558746,-0.959033956791068,0.136840563461748
AL133367.1,0.048421936642151,-0.959018267987483,0.299666257779668
AC244517.2,0.0023030672476883,-0.95843341323383,0.0795818035703147
TMEM108-AS1,0.0579480030930308,-0.958335353346796,0.324087573682458
NIBAN1,0.0217865373151286,-0.957600629757263,NA
RBP4,0.0061989715835533,-0.957480579714054,0.119961044419327
AC093110.1,0.0422589573640993,-0.95660747301678,0.281854958327997
ZPBP,0.0088098033696155,-0.956530760526725,0.143532027206506
AL359918.2,0.160542183281016,-0.956100607269536,0.494227244461034
PPFIA2-AS1,0.008121801338489,-0.955810694214847,0.13769476728115
AC022540.1,0.0475319814523489,-0.955733315753624,0.297227600585841
AL139022.1,0.0188079356748204,-0.953771422203204,0.202558941766438
AL035448.1,0.0398717177282949,-0.952906525018212,0.274287556080433
MIR497HG,0.0050616350930505,-0.952432748342162,0.109658638250946
AP005329.2,0.0534275488510248,-0.951885826497704,0.313249449866998
MINCR,0.015616921588815,-0.951884614428997,0.187829389097055
CAV2,0.0007977112375743,-0.951816589333245,0.0497782120533959
AL162725.2,0.01352690184177,-0.949471504119933,0.177108955532644
PLEKHJ1,0.000481949520894,-0.949165579685241,0.0396188914367807
EIF1B-AS1,2.81341655727294E-05,-0.949124027477547,0.012059509114425
AC073896.2,0.0009529972933812,-0.947250042226484,0.054203091612894
AC016650.1,0.0436859840169354,-0.947120216974563,0.285576895518114
C4orf45,0.0025120135687504,-0.947105729165345,0.0819754349839403
AL117190.2,0.0035604890311845,-0.946937743852604,0.0952444042026973
P2RY14,0.0053689565114965,-0.94684478660634,0.112978362869064
DNMBP-AS1,0.0310209918297163,-0.946593653876251,0.244540640019033
AL049569.1,0.008848862821986,-0.946249765162568,0.143842218583184
MYO1F,0.0191736760144038,-0.945997705707775,0.203768411621789
AC048380.1,0.0522503326314311,-0.945517861096109,0.310026550411231
SLC38A4,0.0982405499193083,-0.945358159917294,0.403456571931008
SLC18A2,0.0023487773759188,-0.944708179014882,0.0799811365735766
AL109936.6,0.0159793349594441,-0.94464077791936,0.189113118090397
CBLN1,0.0005963167063503,-0.944576606175203,0.0439274173744057
AL137182.1,0.0036486223181258,-0.944395103095691,0.0963592392928174
PP2D1,0.0595201488246012,-0.942742488722649,0.32649032275725
AC023590.1,0.0037258167535614,-0.940882047244025,0.0972114188614006
AC004596.1,0.048113783631661,-0.940640651385553,NA
LINC01389,0.0266899167570006,-0.940514378902321,0.230234102240672
INMT,0.0377928053408564,-0.938844764981508,NA
AC073389.1,0.0182090924562178,-0.938149441769306,0.199645731723075
SCRG1,0.0046762824345331,-0.937197227304069,0.105979059541699
AL031772.1,0.0049527418376106,-0.936917487598302,0.108472276523729
SERPINB8,0.0110054016401758,-0.936663070888738,0.157747010930004
MAP3K15,0.0065958851806798,-0.93658315324841,0.124476714445133
AC025211.1,0.0117307913959572,-0.935658470219145,0.164094357032959
VIP,0.0002687244039007,-0.935295224099755,0.0303424801972711
AL390242.1,0.0057079598910046,-0.933903574499492,0.115461125750288
CC2D2B,0.0010715724778028,-0.932361696097265,0.0569071366309299
AC099520.1,0.0303036074455061,-0.932080252893188,0.242281731595815
PEX5L-AS2,0.0419393745166509,-0.931836926244333,0.280719030184912
ACSL5,0.0549147088311189,-0.931616832568044,0.316970023432714
HHIP,0.000366221778817,-0.93003985635725,0.0346582901977003
AC007938.2,0.0363463957269326,-0.929160147418719,NA
BTBD18,0.125954735863681,-0.92878460412973,0.443316345992931
C1orf100,0.0871686695839424,-0.928329980635767,0.382382446033069
GAU1,0.0428900817036981,-0.927965516839092,0.282986237681653
DLGAP1-AS4,0.0090316387457842,-0.92761796030815,0.144560072671749
AC068205.1,0.0192699648270848,-0.927312636841788,0.204106574814032
GRIK1-AS1,0.0453549986398788,-0.926108906952094,0.290780232350001
KCNIP2-AS1,0.0020688791972879,-0.925696961612566,0.0766379263143502
CP,0.0418040069128891,-0.92362245937454,0.280610565418622
KCNMA1-AS1,0.0163286900139826,-0.923367839952254,0.190543813032291
AL162426.1,0.0325185307868299,-0.922935810887524,0.250612632600727
HSF5,0.0023546076978279,-0.922843236028267,0.0799811365735766
AC068931.1,0.0144208959827769,-0.92261154399757,0.181447787305641
AL353768.1,0.0453546211967342,-0.922493348693245,0.290780232350001
PLPP2,0.0332423196589283,-0.92208025163866,0.253609451626673
AC125793.1,0.0190024009930377,-0.921430243586183,0.202983288551597
C1orf56,0.0012276438151679,-0.921224436936342,0.0609232298214206
E2F1,0.0206933991911048,-0.921171988792321,0.208824700469428
AC008764.6,0.0193987235099866,-0.920444853451764,0.204190464907989
AC091153.2,0.0082040403539246,-0.920255828146364,0.138349206815369
ADAMTS15,0.0250145688539585,-0.920036866176376,0.225062122553337
LXN,0.0112664299297682,-0.919389843387956,0.159998794212221
AC009063.3,0.0602731084848219,-0.919236380130082,0.328094930224595
AL512658.2,0.0525342383416936,-0.919026311321249,0.310395107602727
AL355312.2,0.0987776859724956,-0.918729562635502,0.404183665880854
AC008731.1,0.0046941740207892,-0.917876614417356,0.105979059541699
AC004672.1,0.133349293330125,-0.91775375637932,0.453494327951818
AC024145.1,0.0267536848274805,-0.916021595524794,0.230452912894321
MTUS2-AS2,0.0170187768509514,-0.915164767208588,0.19502803287567
LNX1-AS1,0.0123194202343113,-0.915063036317691,0.168584450110248
C11orf42,0.073294859409511,-0.915025410988091,0.356151341379974
CFTR,0.0160798758210703,-0.914941598983903,0.18957826090814
AC123768.1,0.121064818148424,-0.914524136931672,0.437042294190108
LRTM1,0.0008810826253118,-0.914183270732117,0.0524492218770857
PRKCD,4.3201497683258E-05,-0.913656826996178,0.0132901553049175
CACNA1C-AS2,0.0532731701914289,-0.913613330506611,0.312606545944033
AC027312.1,0.0500891994285853,-0.912773120348656,0.304780406318304
GPR83,0.0095682227610683,-0.912650433804665,0.148369263021115
STEAP1B,9.40613098053627E-05,-0.912170401970382,0.0198537724457586
